c_id,f_id
3e2d65d4486b2059ec9802a4221aacc0,5dc8f8a3d08d2edb548e981108214bbc
3e2d65d4486b2059ec9802a4221aacc0,68c942978c9c6c37f552366c98c1dd44
3e2d65d4486b2059ec9802a4221aacc0,5c9033fcfc2c1163c18e6d41f2987323
3e2d65d4486b2059ec9802a4221aacc0,34c16eb7400ec8a9853a408ddff76686
3e2d65d4486b2059ec9802a4221aacc0,cca1512102347ef41df44eeae3aece0c
3e2d65d4486b2059ec9802a4221aacc0,42cf868ae9399efda195311a775a4587
3e2d65d4486b2059ec9802a4221aacc0,d3e43c9649f887a3b439c572e010e4a5
3e2d65d4486b2059ec9802a4221aacc0,37305a58ec0ebacca6531e6d360b42b2
3e2d65d4486b2059ec9802a4221aacc0,518b506ab7d964440293775964d4fe57
3e2d65d4486b2059ec9802a4221aacc0,d622a288d404bda210fd2c86564dd92f
3e2d65d4486b2059ec9802a4221aacc0,cf4a5c53f3cb1ddceacf7048996ac7ae
3e2d65d4486b2059ec9802a4221aacc0,ad303abc1d21f50cc0a246709888cd93
3e2d65d4486b2059ec9802a4221aacc0,64401e3538d18b88aa963f39926b1db6
3e2d65d4486b2059ec9802a4221aacc0,06703f30cab3a5c0b9c57ad0108e8ff4
3e2d65d4486b2059ec9802a4221aacc0,11892f8832434974758e17dc4ad04813
3e2d65d4486b2059ec9802a4221aacc0,d4ac0797116686dcdb978b18ef7c2ff1
3e2d65d4486b2059ec9802a4221aacc0,69049e78b6a2bae0d89e3fc4039ea4de
3e2d65d4486b2059ec9802a4221aacc0,cee900c259aecb9bf173e68cfe2e0d71
3e2d65d4486b2059ec9802a4221aacc0,7228d286e8bd783c796d1e8b88709837
3e2d65d4486b2059ec9802a4221aacc0,4df2456fd09fcf5b8843bc5460399bd6
3e2d65d4486b2059ec9802a4221aacc0,352ee83de3404806e7752a29783e0e2c
3e2d65d4486b2059ec9802a4221aacc0,1fbfd2839e26f72cfffc7405b2109979
3e2d65d4486b2059ec9802a4221aacc0,4a443d647726d04b17d005d7045f9321
3e2d65d4486b2059ec9802a4221aacc0,d0669a6103a5cf9e18327e48ffba9044
3e2d65d4486b2059ec9802a4221aacc0,60ec8824ba8614ce3d71182cb14e3cc1
3e2d65d4486b2059ec9802a4221aacc0,8b058d66513cd93249b2f8f633307a17
3e2d65d4486b2059ec9802a4221aacc0,b833d9e67e08e07e82f1002ffec5951e
3e2d65d4486b2059ec9802a4221aacc0,52722f25feae93c82413d6b3a09b5d8f
3e2d65d4486b2059ec9802a4221aacc0,b6a239c98a0546bd97ef233e1b79ffc5
3e2d65d4486b2059ec9802a4221aacc0,39d1c7f40081da92ce201d6a6acf8517
3e2d65d4486b2059ec9802a4221aacc0,81b4eb9adbb1b9b22930ad2b2384540f
3e2d65d4486b2059ec9802a4221aacc0,5667481d9164f954e67286bbc2b18e19
3e2d65d4486b2059ec9802a4221aacc0,0adef80a8457b1681c726bbf27222d00
3e2d65d4486b2059ec9802a4221aacc0,7c84b095cf3e1a0db81456f5363ff27c
3e2d65d4486b2059ec9802a4221aacc0,99eb7b75df84e33b8ecaa8f429873c48
3e2d65d4486b2059ec9802a4221aacc0,27d2ed6601c88f2eb8c7a95921109317
3e2d65d4486b2059ec9802a4221aacc0,807af87139b2ebac5c325512ff8c9ffa
3e2d65d4486b2059ec9802a4221aacc0,572f3e7a5eecd4c5ce325f7c3f9b9d95
3e2d65d4486b2059ec9802a4221aacc0,f3650946d7b73b5880e37457758ecec8
3e2d65d4486b2059ec9802a4221aacc0,ac10360bf0173e698eecf4453ad01626
3e2d65d4486b2059ec9802a4221aacc0,5c7d3e472f859d6a668bc16492d32ef8
3e2d65d4486b2059ec9802a4221aacc0,b74571bdfd7dc3a898cc05ea21702f21
3e2d65d4486b2059ec9802a4221aacc0,839f8d3439e74d52db5ad4d6ea3b6be4
3e2d65d4486b2059ec9802a4221aacc0,3d924feac049d9f189a971a80a3b2f47
3e2d65d4486b2059ec9802a4221aacc0,b8c97baf7ff3927249547337bf3619db
3e2d65d4486b2059ec9802a4221aacc0,59024ce63cb79b9acc1d5d03c359ab6f
3e2d65d4486b2059ec9802a4221aacc0,dfcac4958bc2f384414dd3db8ffc357b
3e2d65d4486b2059ec9802a4221aacc0,bfeaf742d9985a33dd0fa1fa3cbeb45f
3e2d65d4486b2059ec9802a4221aacc0,ea8e5ae33628b45bf60101d75ba317e8
3e2d65d4486b2059ec9802a4221aacc0,8eca397cade9ad0b331202bcd4290f71
3e2d65d4486b2059ec9802a4221aacc0,76e0b0af7ca62de0ed8af05ddc5dfc4b
3e2d65d4486b2059ec9802a4221aacc0,bc3d9ece9442e929d63350fb65e0bdf0
3e2d65d4486b2059ec9802a4221aacc0,85a586c04108a9d4e0af4493361f2fb3
3e2d65d4486b2059ec9802a4221aacc0,6674b80ff32201a1738646e09d38bde3
3e2d65d4486b2059ec9802a4221aacc0,98e9f67f997676c40f982015c5845334
3e2d65d4486b2059ec9802a4221aacc0,88bb5ed2f71c3b022dea3d0c36dd7083
3e2d65d4486b2059ec9802a4221aacc0,bdb57d484617ffdc4fec0d4121910353
3e2d65d4486b2059ec9802a4221aacc0,e82e380f143f7a5ff4481b90a73a88c8
3e2d65d4486b2059ec9802a4221aacc0,752649b14607a7cf1c29659c4e270036
3e2d65d4486b2059ec9802a4221aacc0,348eda07401b4bb55d21a383f4b9f4a1
3e2d65d4486b2059ec9802a4221aacc0,f807cccc6ae51fbbbbed7c6645f4aba3
3e2d65d4486b2059ec9802a4221aacc0,f3a72b21c0c6149d828061be81fee6ea
3e2d65d4486b2059ec9802a4221aacc0,ae2f22f326f5abe1259c39e8779deb41
3e2d65d4486b2059ec9802a4221aacc0,9cf348cf516abe30af281af79773b6b9
3e2d65d4486b2059ec9802a4221aacc0,c00dd6712efa9ee6d8a4d5c6e1ed323e
3e2d65d4486b2059ec9802a4221aacc0,d89fe035faf621004a572f3f2c794eb1
3e2d65d4486b2059ec9802a4221aacc0,ca7eeb2f2f58fd28716228e7de31bbec
3e2d65d4486b2059ec9802a4221aacc0,099ef7db949079232d8d35ba6c382dad
3e2d65d4486b2059ec9802a4221aacc0,11715798fff289ecd2bf107583387002
3e2d65d4486b2059ec9802a4221aacc0,48f2352928efce87ef9714530b916f11
3e2d65d4486b2059ec9802a4221aacc0,bca0c428a58bdb851d95fccfda724b2e
3e2d65d4486b2059ec9802a4221aacc0,3da801e25b09382518d3ec5359d5d409
3e2d65d4486b2059ec9802a4221aacc0,854c51619d5ab005e6dbace3623f1676
3e2d65d4486b2059ec9802a4221aacc0,ebf08982337f29cc03e9dd42578ced36
3e2d65d4486b2059ec9802a4221aacc0,4fde3f142ae7ed85235fe7ede635b643
3e2d65d4486b2059ec9802a4221aacc0,d97992486c197c9ba7be12601ebe059e
3e2d65d4486b2059ec9802a4221aacc0,4ee0a49e7aeb014bad8856a7c197b4f2
3e2d65d4486b2059ec9802a4221aacc0,5046c081787eb7e512189b399f4aeb35
3e2d65d4486b2059ec9802a4221aacc0,815fc7a8e4e2d5484cb5bc9bf4f4ff8f
3e2d65d4486b2059ec9802a4221aacc0,a7e960b1727ecada9281bd0ed0ee2555
3e2d65d4486b2059ec9802a4221aacc0,21b70c2402f803d3ff66e9f0f80c8655
3e2d65d4486b2059ec9802a4221aacc0,14e2f8e01ca50d07807b940e69e1c079
3e2d65d4486b2059ec9802a4221aacc0,c83564fb1528bda4a78476e283ba6f3d
3e2d65d4486b2059ec9802a4221aacc0,55ed2ee553fa52b86e86f9359780296f
3e2d65d4486b2059ec9802a4221aacc0,4d108e6ee0acaefcffb655fb7da4cc8c
3e2d65d4486b2059ec9802a4221aacc0,d9ad8830d2d4474e3edd160c56574e6f
3e2d65d4486b2059ec9802a4221aacc0,a61fbc1fb653c844be5ffc9e3807e035
3e2d65d4486b2059ec9802a4221aacc0,b0aadcb3c020df95b606c163df3e16a6
3e2d65d4486b2059ec9802a4221aacc0,345d88274e8b2688dbb1df56eab71c5d
3e2d65d4486b2059ec9802a4221aacc0,331a32f157f8207ba7525030b7cf1dbd
3e2d65d4486b2059ec9802a4221aacc0,6830985accdcef135b64b1fa66c68e28
3e2d65d4486b2059ec9802a4221aacc0,bb0e946b6f3bdb30d2b7b7309a2611ba
3e2d65d4486b2059ec9802a4221aacc0,83f52f72e987bd6e979e23d1a90531b6
3e2d65d4486b2059ec9802a4221aacc0,7d4a7094b36ae5c61f7490fcfec7add2
3e2d65d4486b2059ec9802a4221aacc0,c945f695305792c3e2ede52f2e3d4f25
3e2d65d4486b2059ec9802a4221aacc0,682117ffc3ffebe6a7a2f74171c41a3c
3e2d65d4486b2059ec9802a4221aacc0,e0d42ed8a9e4dcd9d0b5b9111ab6cedb
3e2d65d4486b2059ec9802a4221aacc0,3830be7f2e8019cb964ee3eefff37c03
3e2d65d4486b2059ec9802a4221aacc0,ad8c828e857e7459626057c5617fcca3
3e2d65d4486b2059ec9802a4221aacc0,4984e47f3392857adf222173351ad21d
3e2d65d4486b2059ec9802a4221aacc0,26ba400aa8535bed888b0cd9ef51f4e8
3e2d65d4486b2059ec9802a4221aacc0,7c794be659252f1262f1c7579ae69fb4
3e2d65d4486b2059ec9802a4221aacc0,afeb2b96e36f1b38548959b3494a91e7
3e2d65d4486b2059ec9802a4221aacc0,8a3f590ef88cfff2f5fd642ae669860d
3e2d65d4486b2059ec9802a4221aacc0,61bc4d77fd1e45c1a47bdad36dac2cad
3e2d65d4486b2059ec9802a4221aacc0,68533eaa54ad42fd05106b1dd2a4d3ac
3e2d65d4486b2059ec9802a4221aacc0,c1540d4309fee0747e3e29b9d1e574e2
3e2d65d4486b2059ec9802a4221aacc0,3adbace9c13e9df128cb8a4de1f3bb93
3e2d65d4486b2059ec9802a4221aacc0,2353c29f4eb19fe5dc9d46897d5c254f
3e2d65d4486b2059ec9802a4221aacc0,0879de26cf624376b1d69165abf86bf9
3e2d65d4486b2059ec9802a4221aacc0,81e0e17ab43b9d8905e1ee98a6fb9f4e
3e2d65d4486b2059ec9802a4221aacc0,3e932a925ce028d6540750ac06cde276
3e2d65d4486b2059ec9802a4221aacc0,a942207ea08490b5622196ec6704a09a
3e2d65d4486b2059ec9802a4221aacc0,a914ed1fda8d1fd40682b50d6c2a7a08
3e2d65d4486b2059ec9802a4221aacc0,5e7c010c2ceb38ef4e4f813c9dc100c9
3e2d65d4486b2059ec9802a4221aacc0,91a2bf2f7af8d1a1fbc131f20fca7e5a
3e2d65d4486b2059ec9802a4221aacc0,a632e1392a2a1eefa6a2ccc4d8631dfc
3e2d65d4486b2059ec9802a4221aacc0,0a9853fb36fa41a1fd14425e5f9aee99
3e2d65d4486b2059ec9802a4221aacc0,3dedd13e57be11431b19c4b90e6bb08b
3e2d65d4486b2059ec9802a4221aacc0,6e12c99aef756396385cec78f175782b
3e2d65d4486b2059ec9802a4221aacc0,55db7b860284b74da80ec76e152a7cf8
3e2d65d4486b2059ec9802a4221aacc0,dcbb0db27ccbe099f2c272277dbc079a
3e2d65d4486b2059ec9802a4221aacc0,e1a1de7c062aa4eb3a84c07927d39081
3e2d65d4486b2059ec9802a4221aacc0,3a2f15ba55588d688d4a310ec0362223
3e2d65d4486b2059ec9802a4221aacc0,0aa0a34aba3c46ed91e2095a45e4000a
3e2d65d4486b2059ec9802a4221aacc0,48e9d4cc4661e328a7ad5bb8db9d8044
3e2d65d4486b2059ec9802a4221aacc0,cdd2e546e4e9e9f7870758243ca84794
3e2d65d4486b2059ec9802a4221aacc0,d6f42b122b5ca1a4ccf83cde68724fb4
3e2d65d4486b2059ec9802a4221aacc0,59da76e2c448af947a237ec4c4f3d410
3e2d65d4486b2059ec9802a4221aacc0,df1c9a555333b01f4ddab7a4181f6a39
3e2d65d4486b2059ec9802a4221aacc0,be558be5142be04aff09da30ae5cf3c1
3e2d65d4486b2059ec9802a4221aacc0,3ffa10cc315c4bb6c03f27c27e54abfa
3e2d65d4486b2059ec9802a4221aacc0,be65c0573c2d2487027b22a605f857a3
3e2d65d4486b2059ec9802a4221aacc0,99cd0a3704cb230d4c71c8292ef6f245
3e2d65d4486b2059ec9802a4221aacc0,318f3672a18932b44211a1250fa61d54
3e2d65d4486b2059ec9802a4221aacc0,a4720c0e726160b6438ff4c2e6ec0e85
3e2d65d4486b2059ec9802a4221aacc0,dc72c84127d7dbb33c5c44d054e41b1f
3e2d65d4486b2059ec9802a4221aacc0,f6443197dea13517124c3052720be9ab
3e2d65d4486b2059ec9802a4221aacc0,4149724e5cdee81c76542e75bcaa2a99
3e2d65d4486b2059ec9802a4221aacc0,28ef03c803827bd9c269c73f59c2e65c
3e2d65d4486b2059ec9802a4221aacc0,dc2934b06435c720a7fa3b4f11fc3285
3e2d65d4486b2059ec9802a4221aacc0,8bdb63b9e18f727eb5ce9d19ed54d2f8
3e2d65d4486b2059ec9802a4221aacc0,495a7f7d5596b163452ca00bc92b9aea
3e2d65d4486b2059ec9802a4221aacc0,3253bf3d40a6a88aabe3af493880abf1
3e2d65d4486b2059ec9802a4221aacc0,903f655be9b8979021e744b80d7d5923
3e2d65d4486b2059ec9802a4221aacc0,723dbacd44419536cf92613f25607e33
3e2d65d4486b2059ec9802a4221aacc0,bdb177d36a6611eb8b7bc3d9622ed3e9
3e2d65d4486b2059ec9802a4221aacc0,1ca23260ee404ae5cc29c53043bb45fc
3e2d65d4486b2059ec9802a4221aacc0,e568a14091eaa321c6308148ecb4594e
3e2d65d4486b2059ec9802a4221aacc0,b7bfdb7c418c4dba0d15fa01b99b1bf4
3e2d65d4486b2059ec9802a4221aacc0,a3434ea2f594910fdc004c01fa0180ea
3e2d65d4486b2059ec9802a4221aacc0,d124425e40983efee4595e6e2de03ac2
3e2d65d4486b2059ec9802a4221aacc0,18855e12e6c7289b56bab6e952cf3d6a
3e2d65d4486b2059ec9802a4221aacc0,c848d8f6218af8000d0091c7b9a62d26
3e2d65d4486b2059ec9802a4221aacc0,bccbc420c44972f806eae95e7297a8bc
3e2d65d4486b2059ec9802a4221aacc0,11e783521cf5c53455129fca27b09ff4
3e2d65d4486b2059ec9802a4221aacc0,7dc2e4111f953e3f2fb3b27941af33f0
3e2d65d4486b2059ec9802a4221aacc0,0a01ec5f12fa67f08a84143dbe9e856f
3e2d65d4486b2059ec9802a4221aacc0,a2e1dd05a963226b9fbb2d0bfe3c8e57
3e2d65d4486b2059ec9802a4221aacc0,b8bca44620d679b24d5c7c916e2f4a4a
3e2d65d4486b2059ec9802a4221aacc0,907bcc98791d1d0990d5478085f418b9
3e2d65d4486b2059ec9802a4221aacc0,aa7010159c41f4634441e30a31b4c8ee
3e2d65d4486b2059ec9802a4221aacc0,a538d46a99c43b2c75db96baa1389421
3e2d65d4486b2059ec9802a4221aacc0,40ea25692ae04cb12e1d29ed1e24cd8d
3e2d65d4486b2059ec9802a4221aacc0,e3ffc9d302602f4ef59e230e2f5e75c1
3e2d65d4486b2059ec9802a4221aacc0,b9d4f3f7179d035ff462d2bca43250ca
3e2d65d4486b2059ec9802a4221aacc0,db5af68f6bfb1574302aedb841c4dc33
3e2d65d4486b2059ec9802a4221aacc0,4b3f83c22425da24ee85ecf5157accf7
3e2d65d4486b2059ec9802a4221aacc0,cb9536add03566b6774e5fc46a6a68a3
3e2d65d4486b2059ec9802a4221aacc0,1cf2217e98b4e13e1e9bb035a48e8b04
3e2d65d4486b2059ec9802a4221aacc0,565612cfcf03a4391f2c556d7f212bd0
3e2d65d4486b2059ec9802a4221aacc0,94f9c972a59f1c2dfea87c367d77c7c3
3e2d65d4486b2059ec9802a4221aacc0,c2f36376761d5be620bb703e1a21a0b6
3e2d65d4486b2059ec9802a4221aacc0,491b932a241ca3af774fe3fc84296577
3e2d65d4486b2059ec9802a4221aacc0,7ef816d629115b2a42975855ba3c5366
3e2d65d4486b2059ec9802a4221aacc0,c2c5b8862aad545eb3feebd2088ead26
3e2d65d4486b2059ec9802a4221aacc0,06050cb8f3b46e5680307d12679dc0f0
3e2d65d4486b2059ec9802a4221aacc0,f43c82cbae36d6a18f106ec6b777b0ba
3e2d65d4486b2059ec9802a4221aacc0,d0a719c771499d09ea64d057a2b4ac21
3e2d65d4486b2059ec9802a4221aacc0,d2aa5e99b38bb705c93326ae5d601825
3e2d65d4486b2059ec9802a4221aacc0,8062de2a7db56b13af7adfd33f37dd02
3e2d65d4486b2059ec9802a4221aacc0,8bc1df8b49ff3aca4c0aa352aa5b2791
3e2d65d4486b2059ec9802a4221aacc0,ba8dde732a8fbd3f6990c2e9bea13b82
3e2d65d4486b2059ec9802a4221aacc0,3fdea2742ac8268c8a04d80584fc3a58
3e2d65d4486b2059ec9802a4221aacc0,316809bc5a7f0339e9104c637bd86f5a
3e2d65d4486b2059ec9802a4221aacc0,bcd39fb5d6036f42c081fcc35ae01265
3e2d65d4486b2059ec9802a4221aacc0,0052aba45a12e2963cacc4e05ec7898d
3e2d65d4486b2059ec9802a4221aacc0,9f7639adfe7c1a7602674ec2497de59c
3e2d65d4486b2059ec9802a4221aacc0,105dbfaa91fbcef2d4637e343f3778df
3e2d65d4486b2059ec9802a4221aacc0,384c6a776deb7a08de749337ff92fb76
3e2d65d4486b2059ec9802a4221aacc0,3ca24d6870cf2ab9d36fb698a4952c37
3e2d65d4486b2059ec9802a4221aacc0,89d55f45b039d891e7f0c33b737b6df8
3e2d65d4486b2059ec9802a4221aacc0,a0cc7185ab2bb85f658f18a60412d7ca
3e2d65d4486b2059ec9802a4221aacc0,748829bbd99f82650b398756e3f16244
3e2d65d4486b2059ec9802a4221aacc0,f3b6ac5f10c7f1d36e1bb93b324d7f51
3e2d65d4486b2059ec9802a4221aacc0,ad2de7b266724f1514b830c8c4af1b9a
3e2d65d4486b2059ec9802a4221aacc0,c84d9e724956339c07cafc0b1f193084
3e2d65d4486b2059ec9802a4221aacc0,a42380e99ebd5cf46210d95ed48308e1
3e2d65d4486b2059ec9802a4221aacc0,7e2df65712a4f14f9835bbcb703eaec6
3e2d65d4486b2059ec9802a4221aacc0,b702dfc2a992eab2c2d5171213b0df6b
3e2d65d4486b2059ec9802a4221aacc0,9f374225fd2aa8b5a41c14ffe14e872a
3e2d65d4486b2059ec9802a4221aacc0,f03f1298df978fdb030f5431e102ad98
3e2d65d4486b2059ec9802a4221aacc0,f366c73ae9154f33de196ae93868a989
3e2d65d4486b2059ec9802a4221aacc0,d0de6ec4ec2ea7603ede3b558e0fa793
